id,category
NEWS_43842,3
NEWS_43843,3
NEWS_43844,4
NEWS_43845,0
NEWS_43846,5
NEWS_43847,0
NEWS_43848,3
NEWS_43849,3
NEWS_43850,2
NEWS_43851,4
NEWS_43852,4
NEWS_43853,0
NEWS_43854,4
NEWS_43855,1
NEWS_43856,0
NEWS_43857,5
NEWS_43858,3
NEWS_43859,2
NEWS_43860,3
NEWS_43861,4
NEWS_43862,4
NEWS_43863,2
NEWS_43864,0
NEWS_43865,4
NEWS_43866,3
NEWS_43867,1
NEWS_43868,0
NEWS_43869,2
NEWS_43870,0
NEWS_43871,1
NEWS_43872,3
NEWS_43873,3
NEWS_43874,0
NEWS_43875,4
NEWS_43876,2
NEWS_43877,2
NEWS_43878,4
NEWS_43879,1
NEWS_43880,1
NEWS_43881,3
NEWS_43882,2
NEWS_43883,4
NEWS_43884,2
NEWS_43885,5
NEWS_43886,0
NEWS_43887,4
NEWS_43888,2
NEWS_43889,1
NEWS_43890,3
NEWS_43891,0
NEWS_43892,1
NEWS_43893,4
NEWS_43894,4
NEWS_43895,3
NEWS_43896,3
NEWS_43897,3
NEWS_43898,0
NEWS_43899,0
NEWS_43900,5
NEWS_43901,0
NEWS_43902,0
NEWS_43903,5
NEWS_43904,0
NEWS_43905,3
NEWS_43906,0
NEWS_43907,2
NEWS_43908,1
NEWS_43909,0
NEWS_43910,2
NEWS_43911,0
NEWS_43912,1
NEWS_43913,4
NEWS_43914,5
NEWS_43915,2
NEWS_43916,1
NEWS_43917,0
NEWS_43918,3
NEWS_43919,4
NEWS_43920,0
NEWS_43921,2
NEWS_43922,4
NEWS_43923,4
NEWS_43924,0
NEWS_43925,4
NEWS_43926,3
NEWS_43927,1
NEWS_43928,3
NEWS_43929,2
NEWS_43930,4
NEWS_43931,4
NEWS_43932,3
NEWS_43933,5
NEWS_43934,4
NEWS_43935,0
NEWS_43936,2
NEWS_43937,2
NEWS_43938,0
NEWS_43939,0
NEWS_43940,3
NEWS_43941,1
NEWS_43942,1
NEWS_43943,2
NEWS_43944,3
NEWS_43945,4
NEWS_43946,4
NEWS_43947,3
NEWS_43948,2
NEWS_43949,3
NEWS_43950,4
NEWS_43951,4
NEWS_43952,3
NEWS_43953,0
NEWS_43954,2
NEWS_43955,4
NEWS_43956,0
NEWS_43957,4
NEWS_43958,2
NEWS_43959,4
NEWS_43960,4
NEWS_43961,3
NEWS_43962,1
NEWS_43963,5
NEWS_43964,4
NEWS_43965,3
NEWS_43966,4
NEWS_43967,4
NEWS_43968,2
NEWS_43969,4
NEWS_43970,0
NEWS_43971,0
NEWS_43972,3
NEWS_43973,1
NEWS_43974,4
NEWS_43975,0
NEWS_43976,0
NEWS_43977,0
NEWS_43978,5
NEWS_43979,0
NEWS_43980,0
NEWS_43981,3
NEWS_43982,0
NEWS_43983,3
NEWS_43984,4
NEWS_43985,0
NEWS_43986,0
NEWS_43987,1
NEWS_43988,2
NEWS_43989,3
NEWS_43990,4
NEWS_43991,1
NEWS_43992,5
NEWS_43993,2
NEWS_43994,4
NEWS_43995,3
NEWS_43996,1
NEWS_43997,4
NEWS_43998,3
NEWS_43999,4
NEWS_44000,1
NEWS_44001,4
NEWS_44002,4
NEWS_44003,3
NEWS_44004,4
NEWS_44005,3
NEWS_44006,2
NEWS_44007,4
NEWS_44008,4
NEWS_44009,2
NEWS_44010,4
NEWS_44011,4
NEWS_44012,0
NEWS_44013,1
NEWS_44014,0
NEWS_44015,4
NEWS_44016,3
NEWS_44017,0
NEWS_44018,4
NEWS_44019,4
NEWS_44020,0
NEWS_44021,3
NEWS_44022,2
NEWS_44023,0
NEWS_44024,0
NEWS_44025,3
NEWS_44026,2
NEWS_44027,4
NEWS_44028,1
NEWS_44029,2
NEWS_44030,4
NEWS_44031,5
NEWS_44032,4
NEWS_44033,0
NEWS_44034,2
NEWS_44035,0
NEWS_44036,4
NEWS_44037,3
NEWS_44038,2
NEWS_44039,3
NEWS_44040,0
NEWS_44041,0
NEWS_44042,2
NEWS_44043,4
NEWS_44044,0
NEWS_44045,4
NEWS_44046,0
NEWS_44047,3
NEWS_44048,4
NEWS_44049,0
NEWS_44050,4
NEWS_44051,1
NEWS_44052,1
NEWS_44053,2
NEWS_44054,0
NEWS_44055,4
NEWS_44056,3
NEWS_44057,2
NEWS_44058,3
NEWS_44059,4
NEWS_44060,2
NEWS_44061,0
NEWS_44062,4
NEWS_44063,0
NEWS_44064,1
NEWS_44065,1
NEWS_44066,2
NEWS_44067,3
NEWS_44068,3
NEWS_44069,1
NEWS_44070,3
NEWS_44071,4
NEWS_44072,4
NEWS_44073,0
NEWS_44074,1
NEWS_44075,3
NEWS_44076,1
NEWS_44077,3
NEWS_44078,0
NEWS_44079,3
NEWS_44080,4
NEWS_44081,3
NEWS_44082,3
NEWS_44083,2
NEWS_44084,2
NEWS_44085,4
NEWS_44086,0
NEWS_44087,5
NEWS_44088,3
NEWS_44089,4
NEWS_44090,4
NEWS_44091,2
NEWS_44092,2
NEWS_44093,0
NEWS_44094,2
NEWS_44095,0
NEWS_44096,2
NEWS_44097,4
NEWS_44098,2
NEWS_44099,1
NEWS_44100,2
NEWS_44101,1
NEWS_44102,0
NEWS_44103,2
NEWS_44104,2
NEWS_44105,0
NEWS_44106,2
NEWS_44107,2
NEWS_44108,4
NEWS_44109,4
NEWS_44110,3
NEWS_44111,4
NEWS_44112,4
NEWS_44113,3
NEWS_44114,3
NEWS_44115,5
NEWS_44116,1
NEWS_44117,5
NEWS_44118,4
NEWS_44119,3
NEWS_44120,4
NEWS_44121,0
NEWS_44122,1
NEWS_44123,2
NEWS_44124,4
NEWS_44125,2
NEWS_44126,0
NEWS_44127,1
NEWS_44128,0
NEWS_44129,5
NEWS_44130,2
NEWS_44131,4
NEWS_44132,3
NEWS_44133,3
NEWS_44134,3
NEWS_44135,0
NEWS_44136,5
NEWS_44137,5
NEWS_44138,2
NEWS_44139,0
NEWS_44140,1
NEWS_44141,5
NEWS_44142,0
NEWS_44143,3
NEWS_44144,0
NEWS_44145,2
NEWS_44146,2
NEWS_44147,0
NEWS_44148,4
NEWS_44149,1
NEWS_44150,0
NEWS_44151,3
NEWS_44152,0
NEWS_44153,3
NEWS_44154,3
NEWS_44155,0
NEWS_44156,4
NEWS_44157,3
NEWS_44158,4
NEWS_44159,3
NEWS_44160,4
NEWS_44161,5
NEWS_44162,1
NEWS_44163,4
NEWS_44164,4
NEWS_44165,3
NEWS_44166,4
NEWS_44167,2
NEWS_44168,2
NEWS_44169,3
NEWS_44170,1
NEWS_44171,5
NEWS_44172,3
NEWS_44173,2
NEWS_44174,0
NEWS_44175,4
NEWS_44176,0
NEWS_44177,0
NEWS_44178,4
NEWS_44179,0
NEWS_44180,4
NEWS_44181,1
NEWS_44182,1
NEWS_44183,0
NEWS_44184,2
NEWS_44185,3
NEWS_44186,0
NEWS_44187,3
NEWS_44188,3
NEWS_44189,2
NEWS_44190,2
NEWS_44191,3
NEWS_44192,0
NEWS_44193,4
NEWS_44194,1
NEWS_44195,5
NEWS_44196,2
NEWS_44197,0
NEWS_44198,4
NEWS_44199,4
NEWS_44200,2
NEWS_44201,2
NEWS_44202,3
NEWS_44203,3
NEWS_44204,2
NEWS_44205,4
NEWS_44206,0
NEWS_44207,3
NEWS_44208,4
NEWS_44209,0
NEWS_44210,4
NEWS_44211,0
NEWS_44212,4
NEWS_44213,0
NEWS_44214,0
NEWS_44215,3
NEWS_44216,0
NEWS_44217,3
NEWS_44218,5
NEWS_44219,0
NEWS_44220,4
NEWS_44221,0
NEWS_44222,2
NEWS_44223,0
NEWS_44224,3
NEWS_44225,4
NEWS_44226,3
NEWS_44227,2
NEWS_44228,2
NEWS_44229,4
NEWS_44230,0
NEWS_44231,2
NEWS_44232,4
NEWS_44233,2
NEWS_44234,2
NEWS_44235,3
NEWS_44236,0
NEWS_44237,0
NEWS_44238,4
NEWS_44239,1
NEWS_44240,4
NEWS_44241,2
NEWS_44242,4
NEWS_44243,0
NEWS_44244,2
NEWS_44245,4
NEWS_44246,4
NEWS_44247,0
NEWS_44248,4
NEWS_44249,3
NEWS_44250,1
NEWS_44251,4
NEWS_44252,0
NEWS_44253,2
NEWS_44254,0
NEWS_44255,2
NEWS_44256,3
NEWS_44257,2
NEWS_44258,0
NEWS_44259,0
NEWS_44260,4
NEWS_44261,0
NEWS_44262,4
NEWS_44263,0
NEWS_44264,1
NEWS_44265,4
NEWS_44266,0
NEWS_44267,4
NEWS_44268,5
NEWS_44269,4
NEWS_44270,4
NEWS_44271,2
NEWS_44272,0
NEWS_44273,2
NEWS_44274,4
NEWS_44275,3
NEWS_44276,2
NEWS_44277,3
NEWS_44278,4
NEWS_44279,2
NEWS_44280,5
NEWS_44281,2
NEWS_44282,3
NEWS_44283,0
NEWS_44284,4
NEWS_44285,3
NEWS_44286,4
NEWS_44287,1
NEWS_44288,3
NEWS_44289,2
NEWS_44290,0
NEWS_44291,0
NEWS_44292,0
NEWS_44293,0
NEWS_44294,2
NEWS_44295,2
NEWS_44296,0
NEWS_44297,0
NEWS_44298,0
NEWS_44299,3
NEWS_44300,4
NEWS_44301,4
NEWS_44302,4
NEWS_44303,2
NEWS_44304,3
NEWS_44305,2
NEWS_44306,2
NEWS_44307,4
NEWS_44308,0
NEWS_44309,4
NEWS_44310,3
NEWS_44311,3
NEWS_44312,3
NEWS_44313,3
NEWS_44314,1
NEWS_44315,3
NEWS_44316,2
NEWS_44317,2
NEWS_44318,1
NEWS_44319,4
NEWS_44320,4
NEWS_44321,3
NEWS_44322,3
NEWS_44323,2
NEWS_44324,0
NEWS_44325,3
NEWS_44326,3
NEWS_44327,1
NEWS_44328,0
NEWS_44329,2
NEWS_44330,3
NEWS_44331,3
NEWS_44332,2
NEWS_44333,0
NEWS_44334,1
NEWS_44335,4
NEWS_44336,3
NEWS_44337,2
NEWS_44338,2
NEWS_44339,3
NEWS_44340,3
NEWS_44341,4
NEWS_44342,5
NEWS_44343,4
NEWS_44344,2
NEWS_44345,3
NEWS_44346,2
NEWS_44347,2
NEWS_44348,4
NEWS_44349,0
NEWS_44350,2
NEWS_44351,4
NEWS_44352,3
NEWS_44353,1
NEWS_44354,0
NEWS_44355,4
NEWS_44356,0
NEWS_44357,4
NEWS_44358,0
NEWS_44359,0
NEWS_44360,4
NEWS_44361,1
NEWS_44362,3
NEWS_44363,1
NEWS_44364,4
NEWS_44365,0
NEWS_44366,2
NEWS_44367,4
NEWS_44368,3
NEWS_44369,1
NEWS_44370,3
NEWS_44371,2
NEWS_44372,0
NEWS_44373,3
NEWS_44374,0
NEWS_44375,2
NEWS_44376,0
NEWS_44377,4
NEWS_44378,4
NEWS_44379,4
NEWS_44380,0
NEWS_44381,2
NEWS_44382,1
NEWS_44383,2
NEWS_44384,3
NEWS_44385,2
NEWS_44386,5
NEWS_44387,4
NEWS_44388,4
NEWS_44389,5
NEWS_44390,0
NEWS_44391,3
NEWS_44392,3
NEWS_44393,0
NEWS_44394,4
NEWS_44395,1
NEWS_44396,3
NEWS_44397,4
NEWS_44398,2
NEWS_44399,1
NEWS_44400,0
NEWS_44401,4
NEWS_44402,5
NEWS_44403,3
NEWS_44404,3
NEWS_44405,1
NEWS_44406,4
NEWS_44407,3
NEWS_44408,2
NEWS_44409,2
NEWS_44410,3
NEWS_44411,2
NEWS_44412,4
NEWS_44413,2
NEWS_44414,3
NEWS_44415,1
NEWS_44416,2
NEWS_44417,1
NEWS_44418,4
NEWS_44419,3
NEWS_44420,4
NEWS_44421,0
NEWS_44422,4
NEWS_44423,3
NEWS_44424,1
NEWS_44425,4
NEWS_44426,1
NEWS_44427,0
NEWS_44428,3
NEWS_44429,2
NEWS_44430,0
NEWS_44431,0
NEWS_44432,4
NEWS_44433,3
NEWS_44434,0
NEWS_44435,2
NEWS_44436,0
NEWS_44437,0
NEWS_44438,4
NEWS_44439,1
NEWS_44440,2
NEWS_44441,0
NEWS_44442,4
NEWS_44443,5
NEWS_44444,2
NEWS_44445,2
NEWS_44446,1
NEWS_44447,5
NEWS_44448,0
NEWS_44449,0
NEWS_44450,3
NEWS_44451,2
NEWS_44452,0
NEWS_44453,0
NEWS_44454,1
NEWS_44455,0
NEWS_44456,5
NEWS_44457,2
NEWS_44458,2
NEWS_44459,3
NEWS_44460,3
NEWS_44461,0
NEWS_44462,4
NEWS_44463,4
NEWS_44464,4
NEWS_44465,0
NEWS_44466,2
NEWS_44467,1
NEWS_44468,4
NEWS_44469,4
NEWS_44470,2
NEWS_44471,1
NEWS_44472,4
NEWS_44473,0
NEWS_44474,2
NEWS_44475,4
NEWS_44476,3
NEWS_44477,3
NEWS_44478,2
NEWS_44479,1
NEWS_44480,4
NEWS_44481,3
NEWS_44482,2
NEWS_44483,3
NEWS_44484,1
NEWS_44485,1
NEWS_44486,2
NEWS_44487,1
NEWS_44488,2
NEWS_44489,0
NEWS_44490,5
NEWS_44491,2
NEWS_44492,3
NEWS_44493,4
NEWS_44494,0
NEWS_44495,3
NEWS_44496,2
NEWS_44497,4
NEWS_44498,3
NEWS_44499,2
NEWS_44500,1
NEWS_44501,3
NEWS_44502,2
NEWS_44503,0
NEWS_44504,2
NEWS_44505,0
NEWS_44506,2
NEWS_44507,3
NEWS_44508,4
NEWS_44509,2
NEWS_44510,2
NEWS_44511,1
NEWS_44512,0
NEWS_44513,3
NEWS_44514,4
NEWS_44515,4
NEWS_44516,4
NEWS_44517,2
NEWS_44518,0
NEWS_44519,2
NEWS_44520,3
NEWS_44521,5
NEWS_44522,2
NEWS_44523,0
NEWS_44524,0
NEWS_44525,3
NEWS_44526,1
NEWS_44527,1
NEWS_44528,3
NEWS_44529,3
NEWS_44530,3
NEWS_44531,3
NEWS_44532,5
NEWS_44533,0
NEWS_44534,4
NEWS_44535,2
NEWS_44536,4
NEWS_44537,3
NEWS_44538,2
NEWS_44539,2
NEWS_44540,3
NEWS_44541,0
NEWS_44542,3
NEWS_44543,1
NEWS_44544,2
NEWS_44545,4
NEWS_44546,2
NEWS_44547,0
NEWS_44548,2
NEWS_44549,4
NEWS_44550,3
NEWS_44551,0
NEWS_44552,4
NEWS_44553,4
NEWS_44554,0
NEWS_44555,2
NEWS_44556,5
NEWS_44557,1
NEWS_44558,5
NEWS_44559,5
NEWS_44560,2
NEWS_44561,2
NEWS_44562,2
NEWS_44563,3
NEWS_44564,3
NEWS_44565,3
NEWS_44566,0
NEWS_44567,2
NEWS_44568,1
NEWS_44569,2
NEWS_44570,4
NEWS_44571,3
NEWS_44572,5
NEWS_44573,3
NEWS_44574,1
NEWS_44575,3
NEWS_44576,4
NEWS_44577,1
NEWS_44578,2
NEWS_44579,3
NEWS_44580,4
NEWS_44581,3
NEWS_44582,2
NEWS_44583,3
NEWS_44584,4
NEWS_44585,2
NEWS_44586,2
NEWS_44587,4
NEWS_44588,3
NEWS_44589,4
NEWS_44590,4
NEWS_44591,3
NEWS_44592,1
NEWS_44593,4
NEWS_44594,1
NEWS_44595,3
NEWS_44596,0
NEWS_44597,0
NEWS_44598,4
NEWS_44599,0
NEWS_44600,5
NEWS_44601,3
NEWS_44602,4
NEWS_44603,1
NEWS_44604,4
NEWS_44605,5
NEWS_44606,0
NEWS_44607,2
NEWS_44608,3
NEWS_44609,3
NEWS_44610,0
NEWS_44611,0
NEWS_44612,0
NEWS_44613,1
NEWS_44614,3
NEWS_44615,0
NEWS_44616,0
NEWS_44617,4
NEWS_44618,4
NEWS_44619,3
NEWS_44620,3
NEWS_44621,0
NEWS_44622,4
NEWS_44623,2
NEWS_44624,2
NEWS_44625,3
NEWS_44626,4
NEWS_44627,2
NEWS_44628,2
NEWS_44629,2
NEWS_44630,2
NEWS_44631,4
NEWS_44632,0
NEWS_44633,3
NEWS_44634,1
NEWS_44635,0
NEWS_44636,5
NEWS_44637,2
NEWS_44638,2
NEWS_44639,2
NEWS_44640,0
NEWS_44641,3
NEWS_44642,0
NEWS_44643,4
NEWS_44644,4
NEWS_44645,5
NEWS_44646,4
NEWS_44647,4
NEWS_44648,2
NEWS_44649,2
NEWS_44650,5
NEWS_44651,3
NEWS_44652,2
NEWS_44653,5
NEWS_44654,4
NEWS_44655,4
NEWS_44656,4
NEWS_44657,5
NEWS_44658,4
NEWS_44659,4
NEWS_44660,4
NEWS_44661,2
NEWS_44662,0
NEWS_44663,2
NEWS_44664,3
NEWS_44665,2
NEWS_44666,3
NEWS_44667,4
NEWS_44668,0
NEWS_44669,4
NEWS_44670,2
NEWS_44671,4
NEWS_44672,2
NEWS_44673,2
NEWS_44674,1
NEWS_44675,3
NEWS_44676,1
NEWS_44677,3
NEWS_44678,4
NEWS_44679,3
NEWS_44680,2
NEWS_44681,0
NEWS_44682,1
NEWS_44683,1
NEWS_44684,4
NEWS_44685,2
NEWS_44686,4
NEWS_44687,3
NEWS_44688,3
NEWS_44689,5
NEWS_44690,0
NEWS_44691,0
NEWS_44692,1
NEWS_44693,4
NEWS_44694,3
NEWS_44695,4
NEWS_44696,2
NEWS_44697,3
NEWS_44698,4
NEWS_44699,3
NEWS_44700,1
NEWS_44701,2
NEWS_44702,2
NEWS_44703,2
NEWS_44704,0
NEWS_44705,2
NEWS_44706,2
NEWS_44707,2
NEWS_44708,4
NEWS_44709,0
NEWS_44710,0
NEWS_44711,2
NEWS_44712,2
NEWS_44713,2
NEWS_44714,1
NEWS_44715,2
NEWS_44716,0
NEWS_44717,2
NEWS_44718,3
NEWS_44719,2
NEWS_44720,5
NEWS_44721,2
NEWS_44722,2
NEWS_44723,2
NEWS_44724,1
NEWS_44725,1
NEWS_44726,0
NEWS_44727,0
NEWS_44728,0
NEWS_44729,3
NEWS_44730,0
NEWS_44731,3
NEWS_44732,2
NEWS_44733,2
NEWS_44734,0
NEWS_44735,4
NEWS_44736,3
NEWS_44737,4
NEWS_44738,0
NEWS_44739,2
NEWS_44740,0
NEWS_44741,0
NEWS_44742,2
NEWS_44743,4
NEWS_44744,2
NEWS_44745,0
NEWS_44746,1
NEWS_44747,3
NEWS_44748,4
NEWS_44749,4
NEWS_44750,4
NEWS_44751,3
NEWS_44752,3
NEWS_44753,2
NEWS_44754,0
NEWS_44755,0
NEWS_44756,3
NEWS_44757,4
NEWS_44758,4
NEWS_44759,0
NEWS_44760,4
NEWS_44761,3
NEWS_44762,5
NEWS_44763,4
NEWS_44764,2
NEWS_44765,0
NEWS_44766,0
NEWS_44767,0
NEWS_44768,3
NEWS_44769,0
NEWS_44770,3
NEWS_44771,2
NEWS_44772,0
NEWS_44773,5
NEWS_44774,4
NEWS_44775,2
NEWS_44776,3
NEWS_44777,1
NEWS_44778,4
NEWS_44779,4
NEWS_44780,3
NEWS_44781,0
NEWS_44782,4
NEWS_44783,5
NEWS_44784,4
NEWS_44785,0
NEWS_44786,2
NEWS_44787,2
NEWS_44788,1
NEWS_44789,2
NEWS_44790,2
NEWS_44791,0
NEWS_44792,2
NEWS_44793,0
NEWS_44794,1
NEWS_44795,4
NEWS_44796,2
NEWS_44797,4
NEWS_44798,0
NEWS_44799,0
NEWS_44800,3
NEWS_44801,3
NEWS_44802,4
NEWS_44803,3
NEWS_44804,4
NEWS_44805,1
NEWS_44806,0
NEWS_44807,1
NEWS_44808,5
NEWS_44809,4
NEWS_44810,4
NEWS_44811,4
NEWS_44812,0
NEWS_44813,5
NEWS_44814,2
NEWS_44815,4
NEWS_44816,5
NEWS_44817,0
NEWS_44818,3
NEWS_44819,1
NEWS_44820,2
NEWS_44821,2
NEWS_44822,4
NEWS_44823,4
NEWS_44824,3
NEWS_44825,2
NEWS_44826,0
NEWS_44827,2
NEWS_44828,0
NEWS_44829,4
NEWS_44830,0
NEWS_44831,2
NEWS_44832,4
NEWS_44833,0
NEWS_44834,2
NEWS_44835,4
NEWS_44836,0
NEWS_44837,3
NEWS_44838,1
NEWS_44839,2
NEWS_44840,3
NEWS_44841,0
NEWS_44842,3
NEWS_44843,1
NEWS_44844,4
NEWS_44845,2
NEWS_44846,3
NEWS_44847,3
NEWS_44848,3
NEWS_44849,0
NEWS_44850,4
NEWS_44851,0
NEWS_44852,3
NEWS_44853,0
NEWS_44854,4
NEWS_44855,1
NEWS_44856,3
NEWS_44857,2
NEWS_44858,0
NEWS_44859,2
NEWS_44860,0
NEWS_44861,2
NEWS_44862,3
NEWS_44863,4
NEWS_44864,2
NEWS_44865,4
NEWS_44866,5
NEWS_44867,2
NEWS_44868,0
NEWS_44869,0
NEWS_44870,2
NEWS_44871,2
NEWS_44872,3
NEWS_44873,0
NEWS_44874,1
NEWS_44875,3
NEWS_44876,4
NEWS_44877,4
NEWS_44878,0
NEWS_44879,3
NEWS_44880,1
NEWS_44881,4
NEWS_44882,5
NEWS_44883,4
NEWS_44884,0
NEWS_44885,0
NEWS_44886,2
NEWS_44887,3
NEWS_44888,0
NEWS_44889,2
NEWS_44890,4
NEWS_44891,2
NEWS_44892,5
NEWS_44893,4
NEWS_44894,0
NEWS_44895,4
NEWS_44896,5
NEWS_44897,4
NEWS_44898,0
NEWS_44899,4
NEWS_44900,4
NEWS_44901,3
NEWS_44902,0
NEWS_44903,0
NEWS_44904,0
NEWS_44905,2
NEWS_44906,1
NEWS_44907,0
NEWS_44908,0
NEWS_44909,4
NEWS_44910,0
NEWS_44911,5
NEWS_44912,5
NEWS_44913,4
NEWS_44914,5
NEWS_44915,3
NEWS_44916,4
NEWS_44917,1
NEWS_44918,2
NEWS_44919,0
NEWS_44920,4
NEWS_44921,0
NEWS_44922,0
NEWS_44923,2
NEWS_44924,0
NEWS_44925,1
NEWS_44926,1
NEWS_44927,4
NEWS_44928,0
NEWS_44929,5
NEWS_44930,5
NEWS_44931,1
NEWS_44932,2
NEWS_44933,2
NEWS_44934,3
NEWS_44935,4
NEWS_44936,3
NEWS_44937,3
NEWS_44938,2
NEWS_44939,0
NEWS_44940,2
NEWS_44941,4
NEWS_44942,4
NEWS_44943,0
NEWS_44944,0
NEWS_44945,4
NEWS_44946,0
NEWS_44947,4
NEWS_44948,0
NEWS_44949,2
NEWS_44950,4
NEWS_44951,0
NEWS_44952,5
NEWS_44953,4
NEWS_44954,4
NEWS_44955,0
NEWS_44956,0
NEWS_44957,0
NEWS_44958,1
NEWS_44959,2
NEWS_44960,3
NEWS_44961,0
NEWS_44962,4
NEWS_44963,0
NEWS_44964,1
NEWS_44965,4
NEWS_44966,3
NEWS_44967,2
NEWS_44968,3
NEWS_44969,2
NEWS_44970,4
NEWS_44971,2
NEWS_44972,4
NEWS_44973,4
NEWS_44974,4
NEWS_44975,0
NEWS_44976,1
NEWS_44977,3
NEWS_44978,0
NEWS_44979,4
NEWS_44980,4
NEWS_44981,3
NEWS_44982,1
NEWS_44983,0
NEWS_44984,0
NEWS_44985,1
NEWS_44986,4
NEWS_44987,1
NEWS_44988,3
NEWS_44989,1
NEWS_44990,2
NEWS_44991,0
NEWS_44992,4
NEWS_44993,2
NEWS_44994,5
NEWS_44995,4
NEWS_44996,2
NEWS_44997,3
NEWS_44998,0
NEWS_44999,4
NEWS_45000,4
NEWS_45001,2
NEWS_45002,2
NEWS_45003,3
NEWS_45004,5
NEWS_45005,3
NEWS_45006,2
NEWS_45007,4
NEWS_45008,4
NEWS_45009,4
NEWS_45010,1
NEWS_45011,1
NEWS_45012,0
NEWS_45013,5
NEWS_45014,0
NEWS_45015,4
NEWS_45016,3
NEWS_45017,3
NEWS_45018,4
NEWS_45019,5
NEWS_45020,4
NEWS_45021,3
NEWS_45022,4
NEWS_45023,2
NEWS_45024,4
NEWS_45025,1
NEWS_45026,3
NEWS_45027,3
NEWS_45028,4
NEWS_45029,4
NEWS_45030,4
NEWS_45031,4
NEWS_45032,3
NEWS_45033,3
NEWS_45034,5
NEWS_45035,2
NEWS_45036,4
NEWS_45037,2
NEWS_45038,4
NEWS_45039,0
NEWS_45040,4
NEWS_45041,4
NEWS_45042,3
NEWS_45043,3
NEWS_45044,3
NEWS_45045,2
NEWS_45046,4
NEWS_45047,3
NEWS_45048,1
NEWS_45049,4
NEWS_45050,0
NEWS_45051,0
NEWS_45052,4
NEWS_45053,2
NEWS_45054,0
NEWS_45055,0
NEWS_45056,2
NEWS_45057,4
NEWS_45058,4
NEWS_45059,2
NEWS_45060,1
NEWS_45061,2
NEWS_45062,3
NEWS_45063,1
NEWS_45064,1
NEWS_45065,2
NEWS_45066,2
NEWS_45067,1
NEWS_45068,1
NEWS_45069,0
NEWS_45070,3
NEWS_45071,0
NEWS_45072,3
NEWS_45073,2
NEWS_45074,1
NEWS_45075,0
NEWS_45076,4
NEWS_45077,5
NEWS_45078,0
NEWS_45079,3
NEWS_45080,4
NEWS_45081,1
NEWS_45082,3
NEWS_45083,0
NEWS_45084,4
NEWS_45085,4
NEWS_45086,3
NEWS_45087,4
NEWS_45088,5
NEWS_45089,4
NEWS_45090,0
NEWS_45091,4
NEWS_45092,1
NEWS_45093,5
NEWS_45094,2
NEWS_45095,2
NEWS_45096,2
NEWS_45097,3
NEWS_45098,2
NEWS_45099,3
NEWS_45100,0
NEWS_45101,5
NEWS_45102,0
NEWS_45103,3
NEWS_45104,3
NEWS_45105,2
NEWS_45106,4
NEWS_45107,2
NEWS_45108,3
NEWS_45109,0
NEWS_45110,0
NEWS_45111,3
NEWS_45112,5
NEWS_45113,0
NEWS_45114,3
NEWS_45115,3
NEWS_45116,0
NEWS_45117,0
NEWS_45118,4
NEWS_45119,4
NEWS_45120,2
NEWS_45121,4
NEWS_45122,1
NEWS_45123,4
NEWS_45124,3
NEWS_45125,4
NEWS_45126,2
NEWS_45127,0
NEWS_45128,4
NEWS_45129,0
NEWS_45130,0
NEWS_45131,0
NEWS_45132,4
NEWS_45133,4
NEWS_45134,4
NEWS_45135,0
NEWS_45136,1
NEWS_45137,0
NEWS_45138,2
NEWS_45139,2
NEWS_45140,0
NEWS_45141,1
NEWS_45142,3
NEWS_45143,4
NEWS_45144,5
NEWS_45145,0
NEWS_45146,4
NEWS_45147,4
NEWS_45148,2
NEWS_45149,2
NEWS_45150,0
NEWS_45151,3
NEWS_45152,1
NEWS_45153,2
NEWS_45154,3
NEWS_45155,2
NEWS_45156,2
NEWS_45157,3
NEWS_45158,0
NEWS_45159,2
NEWS_45160,0
NEWS_45161,4
NEWS_45162,2
NEWS_45163,5
NEWS_45164,0
NEWS_45165,0
NEWS_45166,1
NEWS_45167,3
NEWS_45168,3
NEWS_45169,3
NEWS_45170,1
NEWS_45171,3
NEWS_45172,3
NEWS_45173,4
NEWS_45174,0
NEWS_45175,2
NEWS_45176,3
NEWS_45177,0
NEWS_45178,1
NEWS_45179,4
NEWS_45180,0
NEWS_45181,0
NEWS_45182,0
NEWS_45183,1
NEWS_45184,4
NEWS_45185,2
NEWS_45186,5
NEWS_45187,4
NEWS_45188,4
NEWS_45189,0
NEWS_45190,4
NEWS_45191,1
NEWS_45192,0
NEWS_45193,4
NEWS_45194,0
NEWS_45195,0
NEWS_45196,1
NEWS_45197,4
NEWS_45198,2
NEWS_45199,3
NEWS_45200,0
NEWS_45201,0
NEWS_45202,3
NEWS_45203,0
NEWS_45204,4
NEWS_45205,0
NEWS_45206,0
NEWS_45207,0
NEWS_45208,2
NEWS_45209,3
NEWS_45210,3
NEWS_45211,0
NEWS_45212,3
NEWS_45213,1
NEWS_45214,2
NEWS_45215,3
NEWS_45216,3
NEWS_45217,3
NEWS_45218,3
NEWS_45219,0
NEWS_45220,0
NEWS_45221,0
NEWS_45222,2
NEWS_45223,5
NEWS_45224,1
NEWS_45225,4
NEWS_45226,0
NEWS_45227,5
NEWS_45228,5
NEWS_45229,0
NEWS_45230,0
NEWS_45231,1
NEWS_45232,3
NEWS_45233,0
NEWS_45234,4
NEWS_45235,1
NEWS_45236,3
NEWS_45237,5
NEWS_45238,0
NEWS_45239,4
NEWS_45240,2
